Concept2 Utility - Version 7.14.0
Log Data for:,
,,,,,Total Workout Results,,,,Split or Work Interval Results,,,,Results Calculated by Formulas,,,Interval Rest Results
,Name,Date,Time of Day,Workout Name,Time,Meters,Avg SPM,Avg Heart Rate,Time,Meters,SPM,Heart Rate,/500m,Cal/hr,Watt,Time,Meters,Heart Rate

,,2025-03-16,16:56,0:35:09,,,,,25:00.0,940,24,126,02:39.5,596,86
,,2025-03-16,16:56,0:35:09,,,,,30:00.0,919,23,129,02:43.2,577,80
,,2025-03-16,16:56,0:35:09,,,,,35:00.0,910,23,125,02:44.8,568,78
,,2025-03-16,16:56,0:35:09,,,,,35:09.7,26,12,126,03:06.5,485,54

,,2025-03-13,15:41,0:32:54,32:54.5,6638,28,141,,,,,02:28.7,666,106
,,2025-03-13,15:41,0:32:54,,,,,05:00.0,1084,28,139,02:18.3,754,132
,,2025-03-13,15:41,0:32:54,,,,,10:00.0,1027,29,143,02:26.0,686,112
,,2025-03-13,15:41,0:32:54,,,,,15:00.0,1015,29,141,02:27.7,673,108
,,2025-03-13,15:41,0:32:54,,,,,20:00.0,992,27,143,02:31.2,648,101
,,2025-03-13,15:41,0:32:54,,,,,25:00.0,986,28,139,02:32.1,642,99
,,2025-03-13,15:41,0:32:54,,,,,30:00.0,982,28,143,02:32.7,637,98
,,2025-03-13,15:41,0:32:54,,,,,32:54.5,553,28,143,02:37.7,606,89

,,2025-03-10,10:21,0:35:06,35:06.5,7021,26,139,,,,,02:30.0,656,104
,,2025-03-10,10:21,0:35:06,,,,,05:00.0,1067,25,138,02:20.5,733,126
,,2025-03-10,10:21,0:35:06,,,,,10:00.0,1021,25,138,02:26.9,679,110
,,2025-03-10,10:21,0:35:06,,,,,15:00.0,1010,27,142,02:28.5,667,107
,,2025-03-10,10:21,0:35:06,,,,,20:00.0,988,27,140,02:31.8,644,100
,,2025-03-10,10:21,0:35:06,,,,,25:00.0,971,26,139,02:34.4,626,95
,,2025-03-10,10:21,0:35:06,,,,,30:00.0,977,27,140,02:33.5,632,97
,,2025-03-10,10:21,0:35:06,,,,,35:00.0,971,27,141,02:34.4,626,95
,,2025-03-10,10:21,0:35:06,,,,,35:06.5,19,9,136,02:51.0,540,70

,,2025-03-07,12:53,0:40:07,40:07.0,7886,26,136,,,,,02:32.6,638,98
,,2025-03-07,12:53,0:40:07,,,,,05:00.0,1047,25,135,02:23.2,709,119
,,2025-03-07,12:53,0:40:07,,,,,10:00.0,1029,26,136,02:25.7,688,113
,,2025-03-07,12:53,0:40:07,,,,,15:00.0,1006,27,138,02:29.1,663,106
,,2025-03-07,12:53,0:40:07,,,,,20:00.0,982,27,136,02:32.7,637,98
,,2025-03-07,12:53,0:40:07,,,,,25:00.0,966,27,137,02:35.2,621,93
,,2025-03-07,12:53,0:40:07,,,,,30:00.0,962,28,134,02:35.9,617,92
,,2025-03-07,12:53,0:40:07,,,,,35:00.0,948,28,139,02:38.2,604,88
,,2025-03-07,12:53,0:40:07,,,,,40:00.0,929,28,137,02:41.4,586,83
,,2025-03-07,12:53,0:40:07,,,,,40:07.0,18,9,136,03:14.4,463,48

,,2025-03-04,09:41,0:35:09,35:09.9,6545,21,125,,,,,02:41.1,587,84
,,2025-03-04,09:41,0:35:09,,,,,05:00.0,974,21,126,02:34.0,629,96
,,2025-03-04,09:41,0:35:09,,,,,10:00.0,949,20,124,02:38.0,605,89
,,2025-03-04,09:41,0:35:09,,,,,15:00.0,932,21,126,02:40.9,588,84
,,2025-03-04,09:41,0:35:09,,,,,20:00.0,926,22,122,02:41.9,583,82
,,2025-03-04,09:41,0:35:09,,,,,25:00.0,926,22,123,02:41.9,583,82
,,2025-03-04,09:41,0:35:09,,,,,30:00.0,914,23,127,02:44.1,572,79
,,2025-03-04,09:41,0:35:09,,,,,35:00.0,901,23,125,02:46.4,561,76
,,2025-03-04,09:41,0:35:09,,,,,35:09.9,24,14,128,03:26.2,437,40

,,2025-03-01,12:40,0:37:06,37:06.3,7399,25,135,,,,,02:30.4,653,103
,,2025-03-01,12:40,0:37:06,,,,,05:00.0,1053,24,133,02:22.4,716,121
,,2025-03-01,12:40,0:37:06,,,,,10:00.0,1042,25,138,02:23.9,703,117
,,2025-03-01,12:40,0:37:06,,,,,15:00.0,1018,26,135,02:27.3,676,109
,,2025-03-01,12:40,0:37:06,,,,,20:00.0,1000,27,135,02:30.0,656,104
,,2025-03-01,12:40,0:37:06,,,,,25:00.0,975,26,133,02:33.8,630,96
,,2025-03-01,12:40,0:37:06,,,,,30:00.0,966,25,136,02:35.2,621,93
,,2025-03-01,12:40,0:37:06,,,,,35:00.0,950,26,135,02:37.8,606,89
,,2025-03-01,12:40,0:37:06,,,,,37:06.3,395,25,138,02:39.8,594,86

,,2025-02-27,11:42,0:35:10,35:10.5,6958,24,136,,,,,02:31.6,645,100
,,2025-02-27,11:42,0:35:10,,,,,05:00.0,1054,24,135,02:22.3,717,121
,,2025-02-27,11:42,0:35:10,,,,,10:00.0,1015,25,134,02:27.7,673,108
,,2025-02-27,11:42,0:35:10,,,,,15:00.0,1014,25,136,02:27.9,672,108
,,2025-02-27,11:42,0:35:10,,,,,20:00.0,987,25,136,02:31.9,643,100
,,2025-02-27,11:42,0:35:10,,,,,25:00.0,970,24,138,02:34.6,625,95
,,2025-02-27,11:42,0:35:10,,,,,30:00.0,947,23,137,02:38.3,603,88
,,2025-02-27,11:42,0:35:10,,,,,35:00.0,941,25,136,02:39.4,597,86
,,2025-02-27,11:42,0:35:10,,,,,35:10.5,29,11,137,03:01.0,503,59

,,2025-02-25,09:42,0:37:34,37:34.1,6916,27,129,,,,,02:42.9,578,81
,,2025-02-25,09:42,0:37:34,,,,,05:00.0,972,25,130,02:34.3,627,95
,,2025-02-25,09:42,0:37:34,,,,,10:00.0,955,27,131,02:37.0,610,90
,,2025-02-25,09:42,0:37:34,,,,,15:00.0,941,28,133,02:39.4,597,86
,,2025-02-25,09:42,0:37:34,,,,,20:00.0,921,28,129,02:42.8,578,81
,,2025-02-25,09:42,0:37:34,,,,,25:00.0,901,27,130,02:46.4,561,76
,,2025-02-25,09:42,0:37:34,,,,,30:00.0,899,28,129,02:46.8,559,75
,,2025-02-25,09:42,0:37:34,,,,,35:00.0,883,28,129,02:49.8,545,71
,,2025-02-25,09:42,0:37:34,,,,,37:34.1,444,27,127,02:53.5,530,67

,,2025-02-24,09:59,0:35:06,35:06.4,6609,26,135,,,,,02:39.3,597,86
,,2025-02-24,09:59,0:35:06,,,,,05:00.0,1024,26,136,02:26.4,683,111
,,2025-02-24,09:59,0:35:06,,,,,10:00.0,975,26,137,02:33.8,630,96
,,2025-02-24,09:59,0:35:06,,,,,15:00.0,943,26,137,02:39.0,599,87
,,2025-02-24,09:59,0:35:06,,,,,20:00.0,937,28,133,02:40.0,593,85
,,2025-02-24,09:59,0:35:06,,,,,25:00.0,916,26,135,02:43.7,574,80
,,2025-02-24,09:59,0:35:06,,,,,30:00.0,895,27,135,02:47.5,555,74
,,2025-02-24,09:59,0:35:06,,,,,35:00.0,902,28,136,02:46.2,561,76
,,2025-02-24,09:59,0:35:06,,,,,35:06.4,17,9,137,03:08.2,480,52

,,2025-02-22,16:15,0:35:10,35:10.2,6502,26,131,,,,,02:42.2,581,82
,,2025-02-22,16:15,0:35:10,,,,,05:00.0,999,25,129,02:30.1,655,103
,,2025-02-22,16:15,0:35:10,,,,,10:00.0,959,26,131,02:36.4,614,91
,,2025-02-22,16:15,0:35:10,,,,,15:00.0,929,26,129,02:41.4,586,83
,,2025-02-22,16:15,0:35:10,,,,,20:00.0,918,27,133,02:43.3,576,80
,,2025-02-22,16:15,0:35:10,,,,,25:00.0,909,27,134,02:45.0,568,78
,,2025-02-22,16:15,0:35:10,,,,,30:00.0,886,26,133,02:49.3,548,72
,,2025-02-22,16:15,0:35:10,,,,,35:00.0,877,27,131,02:51.0,540,70
,,2025-02-22,16:15,0:35:10,,,,,35:10.2,27,12,133,03:08.8,478,52

,,2025-02-18,12:30,0:35:11,35:11.3,6725,26,131,,,,,02:36.9,611,90
,,2025-02-18,12:30,0:35:11,,,,,05:00.0,1008,25,133,02:28.8,665,106
,,2025-02-18,12:30,0:35:11,,,,,10:00.0,985,26,130,02:32.2,641,99
,,2025-02-18,12:30,0:35:11,,,,,15:00.0,978,28,131,02:33.3,633,97
,,2025-02-18,12:30,0:35:11,,,,,20:00.0,954,27,132,02:37.2,609,90
,,2025-02-18,12:30,0:35:11,,,,,25:00.0,947,26,133,02:38.3,603,88
,,2025-02-18,12:30,0:35:11,,,,,30:00.0,912,27,130,02:44.4,570,79
,,2025-02-18,12:30,0:35:11,,,,,35:00.0,912,27,132,02:44.4,570,79
,,2025-02-18,12:30,0:35:11,,,,,35:11.3,30,16,131,03:08.3,480,52

,,2025-02-14,13:01,0:35:07,35:07.9,6567,25,131,,,,,02:40.4,591,85
,,2025-02-14,13:01,0:35:07,,,,,05:00.0,1005,24,126,02:29.2,662,105
,,2025-02-14,13:01,0:35:07,,,,,10:00.0,964,24,131,02:35.6,619,93
,,2025-02-14,13:01,0:35:07,,,,,15:00.0,953,25,130,02:37.3,608,90
,,2025-02-14,13:01,0:35:07,,,,,20:00.0,940,26,133,02:39.5,596,86
,,2025-02-14,13:01,0:35:07,,,,,25:00.0,920,27,133,02:43.0,577,81
,,2025-02-14,13:01,0:35:07,,,,,30:00.0,895,26,133,02:47.5,555,74
,,2025-02-14,13:01,0:35:07,,,,,35:00.0,873,26,134,02:51.8,537,69
,,2025-02-14,13:01,0:35:07,,,,,35:07.9,17,9,132,03:52.3,396,28

,,2025-02-12,10:12,0:35:08,35:08.8,6691,23,135,,,,,02:37.5,607,89
,,2025-02-12,10:12,0:35:08,,,,,05:00.0,990,23,132,02:31.5,646,101
,,2025-02-12,10:12,0:35:08,,,,,10:00.0,975,23,133,02:33.8,630,96
,,2025-02-12,10:12,0:35:08,,,,,15:00.0,967,23,139,02:35.1,622,94
,,2025-02-12,10:12,0:35:08,,,,,20:00.0,948,24,134,02:38.2,604,88
,,2025-02-12,10:12,0:35:08,,,,,25:00.0,939,24,135,02:39.7,595,86
,,2025-02-12,10:12,0:35:08,,,,,30:00.0,931,24,138,02:41.1,588,84
,,2025-02-12,10:12,0:35:08,,,,,35:00.0,919,25,135,02:43.2,577,80
,,2025-02-12,10:12,0:35:08,,,,,35:08.8,23,14,134,03:11.3,472,50

,,2025-02-11,20:32,0:36:48,36:48.2,7291,28,139,,,,,02:31.4,646,101
,,2025-02-11,20:32,0:36:48,,,,,05:00.0,1049,26,140,02:22.9,711,120
,,2025-02-11,20:32,0:36:48,,,,,10:00.0,1023,28,140,02:26.6,682,111
,,2025-02-11,20:32,0:36:48,,,,,15:00.0,997,28,139,02:30.4,653,103
,,2025-02-11,20:32,0:36:48,,,,,20:00.0,995,30,139,02:30.7,651,102
,,2025-02-11,20:32,0:36:48,,,,,25:00.0,987,29,140,02:31.9,643,100
,,2025-02-11,20:32,0:36:48,,,,,30:00.0,967,30,141,02:35.1,622,94
,,2025-02-11,20:32,0:36:48,,,,,35:00.0,948,31,139,02:38.2,604,88
,,2025-02-11,20:32,0:36:48,,,,,36:48.2,325,28,138,02:46.4,561,76

,,2025-02-05,19:20,0:35:14,35:14.5,6811,26,136,,,,,02:35.2,622,94
,,2025-02-05,19:20,0:35:14,,,,,05:00.0,1038,25,135,02:24.5,699,116
,,2025-02-05,19:20,0:35:14,,,,,10:00.0,1000,26,133,02:30.0,656,104
,,2025-02-05,19:20,0:35:14,,,,,15:00.0,981,27,138,02:32.9,636,98
,,2025-02-05,19:20,0:35:14,,,,,20:00.0,955,27,135,02:37.0,610,90
,,2025-02-05,19:20,0:35:14,,,,,25:00.0,943,27,140,02:39.0,599,87
,,2025-02-05,19:20,0:35:14,,,,,30:00.0,936,28,138,02:40.2,592,85
,,2025-02-05,19:20,0:35:14,,,,,35:00.0,918,28,137,02:43.3,576,80
,,2025-02-05,19:20,0:35:14,,,,,35:14.5,40,21,136,03:01.2,502,59

,,2025-02-03,10:26,0:35:09,35:09.2,7020,26,140,,,,,02:30.2,655,103
,,2025-02-03,10:26,0:35:09,,,,,05:00.0,1062,25,140,02:21.2,727,124
